model,run,ref_name,sys_name,ref_name_clean,sys_name_clean,similarity_score,ref_capacity,sys_capacity,capacity_diff_pct,verdict
gpt-5.5,run2,LNG Cà Mau 1,Điện LNG Nam Định,ca mau 1,đien lng nam đinh,40.0,1500.0,1500.0,0.0,clear
gpt-5.5,run2,Na Dương 1,Nhiệt điện Na Dương,na duong 1,nhiet đien na duong,88.9,110.0,110.0,0.0,hard
gpt-5.5,run2,Son Dong,Nhiệt điện Sơn Động,son dong,nhiet đien son đong,87.5,220.0,220.0,0.0,hard
gpt-5.5,run2,TBKHH Bà Rịa 2,Nhiệt điện tuabin khí Trà Nóc,ba ria 2,nhiet đien tuabin khi tra noc,50.0,175.0,193.0,10.3,clear
gpt-5.5,run2,TBKHH Ô Môn I,Điện khí Kiên Giang 1,o mon 1,đien khi kien giang 1,54.5,660.0,750.0,13.6,clear
gpt-5.5,run3,Bạc Liêu 1,Nhiệt điện Kiên Lương 1,bac lieu 1,nhiet đien kien luong 1,55.6,1200.0,1200.0,0.0,clear
gpt-5.5,run3,Cẩm Phả 1,Nhiệt điện Bà Rịa,cam pha 1,nhiet đien ba ria,42.9,340.0,389.0,14.4,clear
gpt-5.5,run3,Dong Nai Formosa,Nhiệt điện Uông Bí cũ,dong nai formosa,nhiet đien uong bi cu,48.0,150.0,153.0,2.0,clear
gpt-5.5,run3,Dong Nai Formosa,Nhiệt điện Uông Bí mở rộng 1,dong nai formosa,nhiet đien uong bi mo rong 1,56.2,300.0,300.0,0.0,clear
gpt-5.5,run3,Duyen Hai 2,Nhiệt điện Cẩm Phả,duyen hai 2,nhiet đien cam pha,47.6,600.0,600.0,0.0,clear
gpt-5.5,run3,Duyen Hai 3 Extension,Nhiệt điện Duyên Hải 3 mở rộng,duyen hai 3 extension,nhiet đien duyen hai 3 mo rong,70.0,660.0,688.0,4.2,clear
gpt-5.5,run3,Hai Ha CHP Phase 4,Nhiệt điện Vĩnh Tân 4 mở rộng,hai ha chp phase 4,nhiet đien vinh tan 4 mo rong,38.9,600.0,600.0,0.0,clear
gpt-5.5,run3,LNG Hiệp Phước (phase II),Nhiệt điện Vĩnh Tân 5,hiep phuoc,nhiet đien vinh tan 5,50.0,1500.0,1200.0,20.0,clear
gpt-5.5,run3,LNG Long Sơn II+III,Trung tâm điện lực Kiên Lương 2–3,long son 2+3,trung tam đien luc kien luong 2–3,66.7,3200.0,3200.0,0.0,clear
gpt-5.5,run3,"LNG Mũi Kê Gà 2,3",Nhiệt điện Sông Hậu 3,"mui ke ga 2,3",nhiet đien song hau 3,46.2,2400.0,2000.0,16.7,clear
gpt-5.5,run3,LNG Núi Thành (Quảng Nam),Điện khí LNG Kê Gà,nui thanh,đien khi lng ke ga,44.4,3200.0,3200.0,0.0,clear
gpt-5.5,run3,Na Dương 1,Nhiệt điện Na Dương,na duong 1,nhiet đien na duong,88.9,110.0,110.0,0.0,hard
gpt-5.5,run3,Na Dương 2,Nhiệt điện An Khánh,na duong 2,nhiet đien an khanh,40.0,110.0,110.0,0.0,clear
gpt-5.5,run3,Son Dong,Nhiệt điện Sơn Động,son dong,nhiet đien son đong,87.5,220.0,220.0,0.0,hard
gpt-5.5,run3,TBKHH Bà Rịa 2,Nhiệt điện khí Cần Thơ / Trà Nóc cũ,ba ria 2,nhiet đien khi can tho / tra noc cu,50.0,175.0,188.0,7.4,clear
gpt-5.5,run3,Uong Bi II extension,Nhiệt điện Uông Bí mở rộng 2,uong bi 2 extension,nhiet đien uong bi mo rong 2,61.1,330.0,330.0,0.0,clear
gpt-5.5,run4,Cẩm Phả 2,Nhiệt điện Bà Rịa,cam pha 2,nhiet đien ba ria,42.9,340.0,389.0,14.4,clear
gpt-5.5,run4,Duyen Hai 3 Extension,Nhiệt điện Duyên Hải 3 mở rộng,duyen hai 3 extension,nhiet đien duyen hai 3 mo rong,70.0,660.0,688.0,4.2,clear
gpt-5.5,run4,Hai Ha CHP Phase 3,Nhiệt điện Cẩm Phả,hai ha chp phase 3,nhiet đien cam pha,56.2,600.0,600.0,0.0,clear
gpt-5.5,run4,LNG Bà Rịa 2,Nhiệt điện Kiên Lương 2,ba ria 2,nhiet đien kien luong 2,40.0,1200.0,1200.0,0.0,clear
gpt-5.5,run4,Na Dương 1,Nhiệt điện Uông Bí cũ,na duong 1,nhiet đien uong bi cu,70.0,110.0,110.0,0.0,clear
gpt-5.5,run4,Na Dương 2,Nhiệt điện Na Dương,na duong 2,nhiet đien na duong,88.9,110.0,110.0,0.0,hard
gpt-5.5,run4,Son Dong,Nhiệt điện Sơn Động,son dong,nhiet đien son đong,87.5,220.0,220.0,0.0,hard
gpt-5.5,run4,Tân Phước 1,Nhiệt điện Kiên Lương 1,tan phuoc 1,nhiet đien kien luong 1,60.0,1200.0,1200.0,0.0,clear
gpt-5.5,run4,Tân Phước 2,Nhiệt điện Vân Phong 2,tan phuoc 2,nhiet đien van phong 2,76.2,1200.0,1320.0,10.0,clear
gpt-5.5,run4,Uong Bi I extension,Nhiệt điện Uông Bí mở rộng 1,uong bi 1 extension,nhiet đien uong bi mo rong 1,61.1,300.0,300.0,0.0,clear
gpt-5.5,run4,Uong Bi II extension,Nhiệt điện Uông Bí mở rộng 2,uong bi 2 extension,nhiet đien uong bi mo rong 2,61.1,330.0,330.0,0.0,clear
gpt-5.5,run4,Vinh Tan 4 extension,Nhiệt điện Vĩnh Tân 4 mở rộng,vinh tan 4 extension,nhiet đien vinh tan 4 mo rong,68.4,600.0,600.0,0.0,clear
gpt-5.5,run5,An Khánh - Bac Giang,Nhiệt điện Uông Bí mở rộng,an khanh - bac giang,nhiet đien uong bi mo rong,43.2,650.0,630.0,3.1,clear
gpt-5.5,run5,Bạc Liêu 1,Nhiệt điện Kiên Lương 1,bac lieu 1,nhiet đien kien luong 1,55.6,1200.0,1200.0,0.0,clear
gpt-5.5,run5,Cẩm Phả 1,Nhiệt điện Bà Rịa,cam pha 1,nhiet đien ba ria,42.9,340.0,389.0,14.4,clear
gpt-5.5,run5,Duc Giang - Lao Cai Chemical,Nhiệt điện An Khánh,duc giang - lao cai chemical,nhiet đien an khanh,42.1,100.0,100.0,0.0,clear
gpt-5.5,run5,Duyen Hai 3 Extension,Nhiệt điện Cẩm Phả,duyen hai 3 extension,nhiet đien cam pha,40.0,660.0,680.0,3.0,clear
gpt-5.5,run5,LNG Bà Rịa 2,Nhiệt điện Kiên Lương 2,ba ria 2,nhiet đien kien luong 2,40.0,1200.0,1200.0,0.0,clear
gpt-5.5,run5,Na Dương 1,Nhiệt điện Uông Bí cũ,na duong 1,nhiet đien uong bi cu,70.0,110.0,110.0,0.0,clear
gpt-5.5,run5,Na Dương 2,Nhiệt điện Na Dương,na duong 2,nhiet đien na duong,88.9,110.0,110.0,0.0,hard
gpt-5.5,run5,Phả Lại 3,Nhiệt điện Duyên Hải 3 mở rộng,pha lai 3,nhiet đien duyen hai 3 mo rong,55.6,660.0,688.0,4.2,clear
gpt-5.5,run5,Son Dong,Nhiệt điện Sơn Động,son dong,nhiet đien son đong,87.5,220.0,220.0,0.0,hard
gpt-oss-120b,run1,Bà Rịa GT,Nhà máy điện nhiệt Phú Mỹ 6,ba ria gt,nha may đien nhiet phu my 6,47.1,46.0,0.0,100.0,clear
gpt-oss-120b,run1,Dong Nai Formosa,Nhà máy điện nhiệt Hà Nội 1 (CNG),dong nai formosa,nha may đien nhiet ha noi 1,45.5,300.0,300.0,0.0,clear
gpt-oss-120b,run1,Duc Giang - Lao Cai Chemical,Nhà máy điện nhiệt Phú Mỹ 5,duc giang - lao cai chemical,nha may đien nhiet phu my 5,38.1,100.0,0.0,100.0,clear
gpt-oss-120b,run1,Duyen Hai 3 Extension,Nhà máy điện nhiệt Lào Cai (Coal),duyen hai 3 extension,nha may đien nhiet lao cai,45.7,660.0,660.0,0.0,clear
gpt-oss-120b,run1,Ninh Binh,Nhà máy điện nhiệt Thái Nguyên 2,ninh binh,nha may đien nhiet thai nguyen 2,55.6,100.0,0.0,100.0,clear
gpt-oss-120b,run1,Nong Son 1,Nhà máy điện nhiệt Thái Nguyên 1,nong son 1,nha may đien nhiet thai nguyen 1,55.6,30.0,0.0,100.0,clear
gpt-oss-120b,run1,NĐ LNG miền Bắc,Nhà máy điện nhiệt Phú Mỹ 2,nđ lng mien bac,nha may đien nhiet phu my 2,50.0,0.0,0.0,,clear
gpt-oss-120b,run1,NĐ Thủ Đức,Nhà máy điện nhiệt Đắk Nông (LNG),nđ thu đuc,nha may đien nhiet đak nong,50.0,290.0,300.0,3.4,clear
gpt-oss-120b,run1,Phả Lại 2,Nhà máy điện nhiệt Nam Định (LNG),pha lai 2,nha may đien nhiet nam đinh,58.8,600.0,600.0,0.0,clear
gpt-oss-120b,run1,Uong Bi I,Nhà máy điện nhiệt Đắk Lăk 1,uong bi 1,nha may đien nhiet đak lak 1,44.4,105.0,0.0,100.0,clear
gpt-oss-120b,run1,Uong Bi I extension,Nhà máy điện nhiệt Bà Rịa (LNG),uong bi 1 extension,nha may đien nhiet ba ria,36.4,300.0,300.0,0.0,clear
gpt-oss-120b,run1,Vedan Vietnam Cogeneration power station,Nhà máy điện nhiệt Đắk Lăk 2,vedan vietnam cogeneration power station,nha may đien nhiet đak lak 2,39.3,60.0,0.0,100.0,clear
gpt-oss-120b,run2,An Khánh - Bac Giang,Nhà máy điện nhiệt Đắk Nông 5 (shelved),an khanh - bac giang,nha may đien nhiet đak nong 5,50.0,650.0,600.0,7.7,clear
gpt-oss-120b,run2,An Khánh 1,Nhà máy điện khí tự nhiên Đắk Nông 1 (planned),an khanh 1,nha may đien khi tu nhien đak nong 1,57.1,116.0,300.0,158.6,clear
gpt-oss-120b,run2,Cao Ngạn,Nhà máy điện khí tự nhiên Ninh Thuận 2,cao ngan,nha may đien khi tu nhien ninh thuan 2,42.9,114.0,400.0,250.9,clear
gpt-oss-120b,run2,Cong Thanh,Nhà máy điện nhiệt Thái Nguyên 4,cong thanh,nha may đien nhiet thai nguyen 4,50.0,600.0,600.0,0.0,clear
gpt-oss-120b,run2,Dong Nai Formosa,Nhà máy điện khí tự nhiên Hà Nội 2,dong nai formosa,nha may đien khi tu nhien ha noi 2,45.5,150.0,400.0,166.7,clear
gpt-oss-120b,run2,Dong Nai Formosa,Nhà máy điện khí tự nhiên Đà Nẵng 2,dong nai formosa,nha may đien khi tu nhien đa nang 2,45.5,300.0,300.0,0.0,clear
gpt-oss-120b,run2,Duyen Hai 2,Nhà máy điện nhiệt Hà Tĩnh 2,duyen hai 2,nha may đien nhiet ha tinh 2,57.1,600.0,600.0,0.0,clear
gpt-oss-120b,run2,Duyen Hai 3 Extension,Nhà máy điện nhiệt Bà Rịa‑Vũng Tàu 3,duyen hai 3 extension,nha may đien nhiet ba ria‑vung tau 3,45.7,660.0,600.0,9.1,clear
gpt-oss-120b,run2,Formosa HT2,Nhà máy điện nhiệt Thái Nguyên 3,formosa ht2,nha may đien nhiet thai nguyen 3,36.4,650.0,600.0,7.7,clear
gpt-oss-120b,run2,Ha Tinh Formosa Plastics Steel Complex,Nhà máy điện nhiệt Đà Nẵng 4,ha tinh formosa plastics steel complex,nha may đien nhiet đa nang 4,42.6,450.0,600.0,33.3,clear
gpt-oss-120b,run2,Ha Tinh Formosa Plastics Steel Complex,Nhà máy điện nhiệt Hà Tĩnh 4,ha tinh formosa plastics steel complex,nha may đien nhiet ha tinh 4,45.3,450.0,600.0,33.3,clear
gpt-oss-120b,run2,Hai Ha CHP Phase 1,Nhà máy điện khí tự nhiên Hà Nội 1,hai ha chp phase 1,nha may đien khi tu nhien ha noi 1,51.6,150.0,400.0,166.7,clear
gpt-oss-120b,run2,Hai Ha CHP Phase 2,Nhà máy điện nhiệt Đắk Lăk 2,hai ha chp phase 2,nha may đien nhiet đak lak 2,50.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,Hai Ha CHP Phase 3,Nhà máy điện nhiệt Đà Nẵng 3,hai ha chp phase 3,nha may đien nhiet đa nang 3,50.0,600.0,600.0,0.0,clear
gpt-oss-120b,run2,Hai Ha CHP Phase 4,Nhà máy điện nhiệt Đắk Lăk 4,hai ha chp phase 4,nha may đien nhiet đak lak 4,50.0,600.0,600.0,0.0,clear
gpt-oss-120b,run2,LNG Nhơn Trạch 3,Nhà máy điện nhiệt Cà Mau 3,nhon trach 3,nha may đien nhiet ca mau 3,50.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,LNG Nhơn Trạch 4,Nhà máy điện nhiệt Phả Lại 4,nhon trach 4,nha may đien nhiet pha lai 4,50.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,LNG Phú Mỹ 3.1,Nhà máy điện nhiệt Cẩm Phả 4,phu my 3.1,nha may đien nhiet cam pha 4,55.6,850.0,600.0,29.4,clear
gpt-oss-120b,run2,Lee & Man,Nhà máy điện khí tự nhiên Bà Rịa‑Vũng Tàu 1,lee & man,nha may đien khi tu nhien ba ria‑vung tau 1,44.4,125.0,400.0,220.0,clear
gpt-oss-120b,run2,Mao Khe,Nhà máy điện nhiệt Đắk Nông 3,mao khe,nha may đien nhiet đak nong 3,57.1,440.0,600.0,36.4,clear
gpt-oss-120b,run2,Mong Duong 1,Nhà máy điện nhiệt Thái Nguyên 1,mong duong 1,nha may đien nhiet thai nguyen 1,60.0,1080.0,600.0,44.4,clear
gpt-oss-120b,run2,Na Dương 1,Nhà máy điện khí tự nhiên Ninh Thuận 1,na duong 1,nha may đien khi tu nhien ninh thuan 1,60.0,110.0,400.0,263.6,clear
gpt-oss-120b,run2,NĐ Hiệp Phước,Nhà máy điện khí tự nhiên Hà Tĩnh 1,nđ hiep phuoc,nha may đien khi tu nhien ha tinh 1,46.2,310.0,350.0,12.9,clear
gpt-oss-120b,run2,NĐ Thủ Đức,Nhà máy điện khí tự nhiên Đắk Lăk 2,nđ thu đuc,nha may đien khi tu nhien đak lak 2,50.0,290.0,300.0,3.4,clear
gpt-oss-120b,run2,NĐ Ô Môn I,Nhà máy điện nhiệt Đà Nẵng 1,nđ o mon 1,nha may đien nhiet đa nang 1,52.6,660.0,600.0,9.1,clear
gpt-oss-120b,run2,Son Dong,Nhà máy điện nhiệt Nghi Sơn 4,son dong,nha may đien nhiet nghi son 4,61.5,220.0,600.0,172.7,clear
gpt-oss-120b,run2,TBKHH Bà Rịa 1,Nhà máy điện khí tự nhiên Đắk Lăk 1,ba ria 1,nha may đien khi tu nhien đak lak 1,62.5,169.0,300.0,77.5,clear
gpt-oss-120b,run2,TBKHH Bà Rịa 2,Nhà máy điện khí tự nhiên Hà Tĩnh 2,ba ria 2,nha may đien khi tu nhien ha tinh 2,62.5,175.0,350.0,100.0,clear
gpt-oss-120b,run2,TBKHH Dung Quất I,Nhà máy điện nhiệt Bà Rịa‑Vũng Tàu 1,dung quat 1,nha may đien nhiet ba ria‑vung tau 1,70.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH Dung Quất II,Nhà máy điện nhiệt Bà Rịa‑Vũng Tàu 2,dung quat 2,nha may đien nhiet ba ria‑vung tau 2,70.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH Dung Quất III,Nhà máy điện nhiệt Nghi Sơn 3,dung quat 3,nha may đien nhiet nghi son 3,47.6,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH Nhơn Trạch I,Nhà máy điện khí tự nhiên Cần Thơ 1,nhon trach 1,nha may đien khi tu nhien can tho 1,63.2,465.0,500.0,7.5,clear
gpt-oss-120b,run2,TBKHH Nhơn Trạch II,Nhà máy điện nhiệt Đắk Nông 2,nhon trach 2,nha may đien nhiet đak nong 2,55.6,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH Phú Mỹ 2.1,Nhà máy điện nhiệt Ninh Thuận 4,phu my 2.1,nha may đien nhiet ninh thuan 4,55.6,499.0,600.0,20.2,clear
gpt-oss-120b,run2,TBKHH Phú Mỹ 2.1 MR,Nhà máy điện nhiệt Đà Nẵng 2,phu my 2.1 mr,nha may đien nhiet đa nang 2,47.6,450.0,600.0,33.3,clear
gpt-oss-120b,run2,TBKHH Phú Mỹ 2.2,Nhà máy điện nhiệt Ninh Thuận 1,phu my 2.2,nha may đien nhiet ninh thuan 1,55.6,740.0,600.0,18.9,clear
gpt-oss-120b,run2,TBKHH Phú Mỹ 3,Nhà máy điện nhiệt Ninh Thuận 3,phu my 3,nha may đien nhiet ninh thuan 3,62.5,740.0,600.0,18.9,clear
gpt-oss-120b,run2,TBKHH Phú Mỹ 4,Nhà máy điện nhiệt Cà Mau 4,phu my 4,nha may đien nhiet ca mau 4,62.5,468.0,600.0,28.2,clear
gpt-oss-120b,run2,TBKHH Quảng Trị (khí Báo Vàng),Nhà máy điện khí tự nhiên Ninh Thuận 3 (shelved),quang tri,nha may đien khi tu nhien ninh thuan 3,57.1,340.0,400.0,17.6,clear
gpt-oss-120b,run2,TBKHH miền Trung I,Nhà máy điện nhiệt Đắk Lăk 1,mien trung 1,nha may đien nhiet đak lak 1,50.0,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH miền Trung II,Nhà máy điện nhiệt Ninh Thuận 2,mien trung 2,nha may đien nhiet ninh thuan 2,69.6,750.0,600.0,20.0,clear
gpt-oss-120b,run2,TBKHH Ô Môn I,Nhà máy điện nhiệt Hà Tĩnh 1,o mon 1,nha may đien nhiet ha tinh 1,57.1,660.0,600.0,9.1,clear
gpt-oss-120b,run2,TBKHH Ô Môn II,Nhà máy điện nhiệt Thái Nguyên 2,o mon 2,nha may đien nhiet thai nguyen 2,60.0,1050.0,600.0,42.9,clear
gpt-oss-120b,run2,TBKHH Ô Môn III,Nhà máy điện nhiệt Đắk Lăk 3,o mon 3,nha may đien nhiet đak lak 3,46.2,1050.0,600.0,42.9,clear
gpt-oss-120b,run2,TBKHH Ô Môn IV,Nhà máy điện nhiệt Đắk Nông 4,o mon 4,nha may đien nhiet đak nong 4,71.4,1050.0,600.0,42.9,clear
gpt-oss-120b,run2,Thang Long,Nhà máy điện nhiệt Vũng Áng 4,thang long,nha may đien nhiet vung ang 4,60.0,600.0,600.0,0.0,clear
gpt-oss-120b,run2,Thái Bình 1,Nhà máy điện nhiệt Đắk Nông 1,thai binh 1,nha may đien nhiet đak nong 1,50.0,600.0,600.0,0.0,clear
gpt-oss-120b,run2,Uong Bi I extension,Nhà máy điện khí tự nhiên Đà Nẵng 1,uong bi 1 extension,nha may đien khi tu nhien đa nang 1,42.1,300.0,300.0,0.0,clear
gpt-oss-120b,run2,Uong Bi II extension,Nhà máy điện khí tự nhiên Bà Rịa‑Vũng Tàu 2,uong bi 2 extension,nha may đien khi tu nhien ba ria‑vung tau 2,42.9,330.0,400.0,21.2,clear
gpt-oss-120b,run2,Vinh Tan 4 extension,Nhà máy điện nhiệt Bà Rịa‑Vũng Tàu 4,vinh tan 4 extension,nha may đien nhiet ba ria‑vung tau 4,47.1,600.0,600.0,0.0,clear
gpt-oss-120b,run3,An Khánh 1,Nhà máy điện nhiệt Phú Yên 1 (pre‑permit),an khanh 1,nha may đien nhiet phu yen 1,57.1,116.0,0.0,100.0,clear
gpt-oss-120b,run3,Bà Rịa GT,Nhà máy điện nhiệt Phú Mỹ 2,ba ria gt,nha may đien nhiet phu my 2,47.1,46.0,0.0,100.0,clear
gpt-oss-120b,run3,Cao Ngạn,Nhà máy điện nhiệt Hà Tĩnh 2,cao ngan,nha may đien nhiet ha tinh 2,42.9,114.0,0.0,100.0,clear
gpt-oss-120b,run3,Cong Thanh,Nhà máy điện nhiệt Hà Nội 1 (construction),cong thanh,nha may đien nhiet ha noi 1,50.0,600.0,600.0,0.0,clear
gpt-oss-120b,run3,Duc Giang - Lao Cai Chemical,Nhà máy điện nhiệt Phú Lộc 1,duc giang - lao cai chemical,nha may đien nhiet phu loc 1,37.5,100.0,0.0,100.0,clear
gpt-oss-120b,run3,Hai Phong 1,Nhà máy điện nhiệt Đà Nẵng 1 (construction),hai phong 1,nha may đien nhiet đa nang 1,63.2,600.0,600.0,0.0,clear
gpt-oss-120b,run3,Lee & Man,Nhà máy điện nhiệt Phú Quốc 1 (announced),lee & man,nha may đien nhiet phu quoc 1,44.4,125.0,0.0,100.0,clear
gpt-oss-120b,run3,Na Dương 1,Nhà máy điện nhiệt Đắk Lăk 1 (shelved),na duong 1,nha may đien nhiet đak lak 1,44.4,110.0,0.0,100.0,clear
gpt-oss-120b,run3,Na Dương 2,Nhà máy điện nhiệt Đắk Nông 2,na duong 2,nha may đien nhiet đak nong 2,75.0,110.0,0.0,100.0,clear
gpt-oss-120b,run3,Ninh Binh,Nhà máy điện nhiệt Phú Lộc 2,ninh binh,nha may đien nhiet phu loc 2,55.6,100.0,0.0,100.0,clear
gpt-oss-120b,run3,Nong Son 1,Nhà máy điện nhiệt Thái Nguyên 1,nong son 1,nha may đien nhiet thai nguyen 1,55.6,30.0,0.0,100.0,clear
gpt-oss-120b,run3,NĐ LNG miền Bắc,Nhà máy điện nhiệt Vĩnh Tân,nđ lng mien bac,nha may đien nhiet vinh tan,53.3,0.0,0.0,,clear
gpt-oss-120b,run3,Uong Bi I,Nhà máy điện nhiệt Đắk Nông 1,uong bi 1,nha may đien nhiet đak nong 1,71.4,105.0,0.0,100.0,clear
gpt-oss-120b,run3,Vedan Vietnam Cogeneration power station,Nhà máy điện nhiệt Thái Nguyên 2,vedan vietnam cogeneration power station,nha may đien nhiet thai nguyen 2,43.1,60.0,0.0,100.0,clear
gpt-oss-120b,run4,An Khánh - Bac Giang,Nhà máy điện khí Hà Tĩnh 2 (CCGT),an khanh - bac giang,nha may đien khi ha tinh 2,51.4,650.0,300.0,53.8,clear
gpt-oss-120b,run4,An Khánh 1,Nhà máy điện nhiệt Phú Yên 1,an khanh 1,nha may đien nhiet phu yen 1,57.1,116.0,0.0,100.0,clear
gpt-oss-120b,run4,Bà Rịa GT,Nhà máy điện nhiệt Đắk Lăk 2 (đang xây dựng),ba ria gt,nha may đien nhiet đak lak 2,47.1,46.0,0.0,100.0,clear
gpt-oss-120b,run4,Bạc Liêu 1,Nhà máy điện khí Hà Nội 1 (CCGT),bac lieu 1,nha may đien khi ha noi 1,58.8,1200.0,300.0,75.0,clear
gpt-oss-120b,run4,Cam Pha 3,Nhà máy điện khí Vũng Tàu 3 (CCGT),cam pha 3,nha may đien khi vung tau 3,53.3,440.0,300.0,31.8,clear
gpt-oss-120b,run4,Cao Ngạn,Nhà máy điện nhiệt Đắk Nông 2 (đang xây dựng),cao ngan,nha may đien nhiet đak nong 2,50.0,114.0,0.0,100.0,clear
gpt-oss-120b,run4,Cong Thanh,Nhà máy điện khí Lâm Đồng 1 (CCGT),cong thanh,nha may đien khi lam đong 1,53.3,600.0,300.0,50.0,clear
gpt-oss-120b,run4,Cà Mau I,Nhà máy điện khí Hà Tĩnh 1 (CCGT),ca mau 1,nha may đien khi ha tinh 1,62.5,771.0,300.0,61.1,clear
gpt-oss-120b,run4,Cà Mau II,Nhà máy điện khí Đắk Lăk 2 (CCGT),ca mau 2,nha may đien khi đak lak 2,62.5,771.0,300.0,61.1,clear
gpt-oss-120b,run4,Cẩm Phả 2,Nhà máy điện khí Đà Nẵng 2 (CCGT),cam pha 2,nha may đien khi đa nang 2,58.8,340.0,300.0,11.8,clear
gpt-oss-120b,run4,Dong Nai Formosa,Nhà máy điện khí Hà Nam 2 (OCGT),dong nai formosa,nha may đien khi ha nam 2,45.5,150.0,150.0,0.0,clear
gpt-oss-120b,run4,Dong Nai Formosa,Nhà máy điện khí Bình Thuận 1 (CCGT),dong nai formosa,nha may đien khi binh thuan 1,45.5,300.0,300.0,0.0,clear
gpt-oss-120b,run4,Duc Giang - Lao Cai Chemical,Nhà máy điện nhiệt Ninh Thuận 2 (đang xây dựng),duc giang - lao cai chemical,nha may đien nhiet ninh thuan 2,36.7,100.0,0.0,100.0,clear
gpt-oss-120b,run4,Duyen Hai 2,Nhà máy điện khí Thừa Thiên‑Huế 2 (CCGT),duyen hai 2,nha may đien khi thua thien‑hue 2,63.6,600.0,300.0,50.0,clear
gpt-oss-120b,run4,Duyen Hai 3 Extension,Nhà máy điện khí Bình Dương 3 (CCGT),duyen hai 3 extension,nha may đien khi binh duong 3,47.6,660.0,300.0,54.5,clear
gpt-oss-120b,run4,Formosa HT2,Nhà máy điện khí Cần Thơ 1 (CCGT),formosa ht2,nha may đien khi can tho 1,36.4,650.0,300.0,53.8,clear
gpt-oss-120b,run4,Ha Tinh Formosa Plastics Steel Complex,Nhà máy điện khí Đà Nẵng 1 (CCGT),ha tinh formosa plastics steel complex,nha may đien khi đa nang 1,44.4,450.0,300.0,33.3,clear
gpt-oss-120b,run4,Ha Tinh Formosa Plastics Steel Complex,Nhà máy điện khí Đồng Nai 3 (CCGT),ha tinh formosa plastics steel complex,nha may đien khi đong nai 3,46.5,450.0,300.0,33.3,clear
gpt-oss-120b,run4,Hai Ha CHP Phase 1,Nhà máy điện nhiệt Thái Nguyên 1,hai ha chp phase 1,nha may đien nhiet thai nguyen 1,50.0,150.0,0.0,100.0,clear
gpt-oss-120b,run4,Hai Ha CHP Phase 2,Nhà máy điện khí Vũng Tàu 2 (CCGT),hai ha chp phase 2,nha may đien khi vung tau 2,45.7,750.0,300.0,60.0,clear
gpt-oss-120b,run4,Hai Ha CHP Phase 3,Nhà máy điện khí Đắk Nông 3 (CCGT),hai ha chp phase 3,nha may đien khi đak nong 3,45.7,600.0,300.0,50.0,clear
gpt-oss-120b,run4,Hai Ha CHP Phase 4,Nhà máy điện khí Hà Nam 4 (OCGT),hai ha chp phase 4,nha may đien khi ha nam 4,62.1,600.0,150.0,75.0,clear
gpt-oss-120b,run4,LNG Bà Rịa 2,Nhà máy điện khí Đắk Nông 2 (CCGT),ba ria 2,nha may đien khi đak nong 2,50.0,1200.0,300.0,75.0,clear
gpt-oss-120b,run4,LNG Hiệp Phước (phase I),Nhà máy điện nhiệt Hà Giang 1 (đã hủy),hiep phuoc,nha may đien nhiet ha giang 1,50.0,1200.0,660.0,45.0,clear
gpt-oss-120b,run4,LNG Long Sơn,Nhà máy điện khí Vũng Tàu 1 (CCGT),long son,nha may đien khi vung tau 1,37.5,1200.0,300.0,75.0,clear
gpt-oss-120b,run4,LNG Mũi Kê Gà 1,Nhà máy điện khí Ninh Thuận 1 (CCGT),mui ke ga 1,nha may đien khi ninh thuan 1,50.0,1200.0,300.0,75.0,clear
gpt-oss-120b,run4,LNG Nhơn Trạch 3,Nhà máy điện khí Đắk Lăk 3 (CCGT),nhon trach 3,nha may đien khi đak lak 3,50.0,750.0,300.0,60.0,clear
gpt-oss-120b,run4,LNG Nhơn Trạch 4,Nhà máy điện nhiệt Vĩnh Tân,nhon trach 4,nha may đien nhiet vinh tan,55.6,750.0,660.0,12.0,clear
gpt-oss-120b,run4,LNG Phú Mỹ 3.1,Nhà máy điện khí Thái Nguyên 1 (CCGT),phu my 3.1,nha may đien khi thai nguyen 1,55.6,850.0,300.0,64.7,clear
gpt-oss-120b,run4,Lee & Man,Nhà máy điện nhiệt Đắk Nông 1,lee & man,nha may đien nhiet đak nong 1,44.4,125.0,0.0,100.0,clear
gpt-oss-120b,run4,Long Phú 1,Nhà máy điện nhiệt Quảng Ngãi 1 (đã hủy),long phu 1,nha may đien nhiet quang ngai 1,52.6,1200.0,660.0,45.0,clear
